unit,cycle,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,HS
65,77,518.67,641.96,1583.93,1397.7,14.62,21.61,554.78,2388.03,9059.23,1.3,47.22,522.1,2387.97,8143.77,8.4008,0.03,391,2388,100.0,39.1,23.4854,1
65,78,518.67,642.56,1590.32,1395.31,14.62,21.61,553.76,2388.06,9056.18,1.3,47.29,522.58,2388.01,8141.28,8.4163,0.03,391,2388,100.0,39.05,23.373,1
65,79,518.67,642.24,1583.49,1396.1,14.62,21.61,554.78,2388.03,9060.84,1.3,47.25,522.62,2388.0,8140.17,8.3882,0.03,393,2388,100.0,39.01,23.4018,1
65,80,518.67,641.97,1584.52,1396.05,14.62,21.61,554.34,2388.03,9057.87,1.3,47.36,521.89,2388.03,8138.77,8.4122,0.03,393,2388,100.0,39.04,23.3528,1
65,81,518.67,642.68,1584.6,1399.61,14.62,21.61,554.42,2388.03,9054.85,1.3,47.32,522.34,2388.01,8137.07,8.4014,0.03,391,2388,100.0,38.88,23.3758,1
65,82,518.67,642.25,1581.11,1400.47,14.62,21.61,554.11,2388.02,9054.98,1.3,47.13,521.68,2387.97,8139.84,8.4071,0.03,392,2388,100.0,38.92,23.2575,1
65,83,518.67,642.8,1582.05,1397.69,14.62,21.61,554.02,2388.04,9062.62,1.3,47.17,522.04,2387.99,8140.5,8.4144,0.03,393,2388,100.0,39.02,23.3437,1
65,84,518.67,642.38,1580.86,1410.59,14.62,21.61,554.39,2387.99,9059.09,1.3,47.32,522.16,2388.02,8137.89,8.4042,0.03,392,2388,100.0,38.77,23.4505,1
65,85,518.67,641.81,1581.7,1398.11,14.62,21.61,554.17,2388.05,9060.79,1.3,47.23,521.64,2388.0,8141.81,8.3982,0.03,392,2388,100.0,38.95,23.4727,1
65,86,518.67,642.07,1590.97,1395.63,14.62,21.61,553.65,2388.02,9050.66,1.3,47.3,521.92,2388.03,8140.08,8.4296,0.03,391,2388,100.0,39.01,23.3635,1
65,87,518.67,642.76,1585.07,1396.29,14.62,21.61,555.0,2388.09,9055.52,1.3,47.07,522.45,2388.01,8138.24,8.4025,0.03,392,2388,100.0,38.89,23.4112,1
65,88,518.67,641.78,1589.62,1397.56,14.62,21.61,553.9,2388.06,9056.11,1.3,47.31,521.83,2388.03,8135.67,8.3847,0.03,392,2388,100.0,38.9,23.2788,1
65,89,518.67,642.31,1583.13,1399.03,14.62,21.61,554.16,2388.06,9053.28,1.3,47.38,522.24,2388.09,8138.71,8.3688,0.03,391,2388,100.0,38.86,23.3415,1
65,90,518.67,642.56,1582.29,1404.97,14.62,21.61,553.72,2388.09,9055.97,1.3,47.23,522.15,2388.02,8142.74,8.4391,0.03,393,2388,100.0,38.89,23.4905,1
65,91,518.67,642.16,1589.15,1400.84,14.62,21.61,554.35,2388.08,9050.67,1.3,46.83,522.73,2388.04,8147.14,8.4022,0.03,392,2388,100.0,39.0,23.3633,1
65,92,518.67,642.42,1588.31,1405.35,14.62,21.61,554.43,2388.0,9057.59,1.3,47.55,522.23,2388.09,8137.32,8.432,0.03,394,2388,100.0,39.02,23.3603,1
65,93,518.67,642.88,1592.65,1404.5,14.62,21.61,554.2,2388.02,9058.77,1.3,47.39,521.01,2388.08,8131.12,8.4177,0.03,391,2388,100.0,39.09,23.4112,1
65,94,518.67,642.51,1584.26,1400.12,14.62,21.61,554.42,2388.08,9058.12,1.3,47.32,521.77,2388.04,8144.16,8.4026,0.03,391,2388,100.0,39.06,23.3518,1
65,95,518.67,642.2,1592.36,1398.56,14.62,21.61,554.22,2388.07,9054.17,1.3,47.34,521.79,2387.99,8143.02,8.388,0.03,390,2388,100.0,38.88,23.3817,1
65,96,518.67,642.41,1577.46,1399.77,14.62,21.61,553.7,2388.03,9054.21,1.3,47.37,521.96,2388.03,8137.02,8.4327,0.03,392,2388,100.0,38.98,23.4447,1
65,97,518.67,642.06,1586.56,1396.48,14.62,21.61,553.6,2388.03,9058.71,1.3,47.29,522.25,2388.01,8139.62,8.3916,0.03,389,2388,100.0,38.91,23.4776,1
65,98,518.67,642.14,1582.68,1403.74,14.62,21.61,554.81,2388.04,9054.36,1.3,47.16,521.56,2388.04,8140.67,8.4347,0.03,392,2388,100.0,39.04,23.3676,1
65,99,518.67,641.88,1587.54,1398.52,14.62,21.61,554.8,2388.0,9057.92,1.3,47.34,521.99,2388.02,8140.73,8.3916,0.03,391,2388,100.0,39.07,23.3465,1
65,100,518.67,641.76,1586.54,1403.78,14.62,21.61,554.49,2388.03,9055.32,1.3,47.32,522.4,2388.06,8139.8,8.4327,0.03,392,2388,100.0,38.85,23.2869,1
65,101,518.67,642.29,1590.21,1402.65,14.62,21.61,555.05,2388.07,9057.3,1.3,47.21,521.76,2388.03,8138.76,8.3937,0.03,391,2388,100.0,38.96,23.4717,1
65,102,518.67,642.16,1590.28,1398.39,14.62,21.61,554.81,2388.08,9051.92,1.3,47.38,521.68,2388.0,8137.82,8.437,0.03,393,2388,100.0,39.05,23.4577,1
65,103,518.67,642.22,1587.06,1404.38,14.62,21.61,553.9,2388.05,9056.77,1.3,47.46,521.7,2388.03,8136.19,8.4297,0.03,393,2388,100.0,39.13,23.3672,1
65,104,518.67,641.75,1580.12,1402.83,14.62,21.61,554.37,2388.07,9060.8,1.3,47.26,522.3,2388.08,8144.94,8.4034,0.03,392,2388,100.0,38.98,23.4757,1
65,105,518.67,642.75,1582.61,1392.76,14.62,21.61,553.67,2388.0,9057.19,1.3,47.24,522.19,2388.03,8141.76,8.4091,0.03,390,2388,100.0,38.94,23.3768,1
65,106,518.67,642.11,1585.99,1401.2,14.62,21.61,554.33,2388.05,9063.57,1.3,47.3,522.22,2388.05,8132.06,8.4153,0.03,390,2388,100.0,38.93,23.3393,1
65,107,518.67,642.46,1587.0,1407.36,14.62,21.61,555.16,2388.03,9061.74,1.3,47.16,521.97,2388.04,8138.3,8.3992,0.03,391,2388,100.0,38.96,23.3855,1
65,108,518.67,641.92,1587.05,1393.62,14.62,21.6,554.91,2388.05,9050.78,1.3,47.22,522.63,2388.05,8138.1,8.3706,0.03,391,2388,100.0,39.03,23.3692,1
65,109,518.67,642.26,1587.12,1394.61,14.62,21.61,554.03,2388.05,9059.12,1.3,47.51,521.84,2388.03,8136.39,8.4277,0.03,392,2388,100.0,38.87,23.3765,1
65,110,518.67,642.43,1590.76,1405.25,14.62,21.61,554.07,2388.06,9054.7,1.3,47.52,521.96,2388.07,8143.03,8.4457,0.03,391,2388,100.0,39.14,23.3722,1
65,111,518.67,642.54,1586.94,1404.26,14.62,21.61,554.78,2387.98,9063.42,1.3,47.4,521.76,2388.08,8132.61,8.4096,0.03,391,2388,100.0,38.92,23.3685,1
65,112,518.67,642.41,1580.2,1406.62,14.62,21.61,554.11,2388.04,9051.28,1.3,47.16,521.84,2388.03,8141.08,8.4118,0.03,391,2388,100.0,39.13,23.318,1
65,113,518.67,642.37,1591.52,1400.32,14.62,21.61,554.03,2388.04,9051.84,1.3,47.34,521.9,2388.02,8137.42,8.4003,0.03,391,2388,100.0,39.01,23.3859,1
65,114,518.67,641.75,1579.31,1400.05,14.62,21.61,553.98,2388.04,9057.92,1.3,47.11,521.99,2388.07,8137.19,8.4525,0.03,392,2388,100.0,38.99,23.3446,1
65,115,518.67,642.51,1584.79,1399.83,14.62,21.6,553.96,2388.06,9061.33,1.3,47.18,522.0,2388.01,8140.05,8.3832,0.03,392,2388,100.0,38.79,23.4731,1
65,116,518.67,642.2,1581.96,1403.79,14.62,21.61,553.51,2387.98,9058.61,1.3,47.22,522.02,2388.06,8141.68,8.4669,0.03,391,2388,100.0,38.85,23.3136,1
65,117,518.67,642.05,1584.27,1398.97,14.62,21.61,554.04,2388.07,9061.7,1.3,47.2,522.06,2388.06,8138.36,8.3983,0.03,392,2388,100.0,38.77,23.3007,1
65,118,518.67,642.43,1584.22,1406.49,14.62,21.61,554.21,2388.05,9053.91,1.3,47.42,521.57,2388.04,8142.2,8.3863,0.03,393,2388,100.0,38.78,23.3785,1
65,119,518.67,642.45,1589.09,1405.23,14.62,21.61,554.18,2388.07,9057.34,1.3,47.52,522.54,2388.06,8135.51,8.4118,0.03,393,2388,100.0,38.87,23.3521,1
65,120,518.67,642.61,1586.34,1398.51,14.62,21.61,554.44,2388.02,9056.04,1.3,47.19,521.67,2388.03,8140.16,8.4247,0.03,392,2388,100.0,39.04,23.4844,1
65,121,518.67,642.03,1584.21,1398.11,14.62,21.61,554.15,2388.04,9059.8,1.3,47.28,522.4,2388.02,8140.02,8.4228,0.03,391,2388,100.0,38.94,23.3714,1
65,122,518.67,642.52,1592.45,1403.22,14.62,21.61,553.93,2388.06,9055.56,1.3,47.28,522.0,2388.05,8134.48,8.4274,0.03,392,2388,100.0,39.01,23.3342,1
65,123,518.67,642.28,1590.17,1404.03,14.62,21.61,554.08,2388.06,9060.91,1.3,47.12,522.0,2388.11,8142.84,8.4121,0.03,393,2388,100.0,38.76,23.3278,1
65,124,518.67,642.3,1583.89,1397.75,14.62,21.61,554.13,2388.11,9056.18,1.3,47.26,522.01,2388.0,8137.09,8.393,0.03,393,2388,100.0,38.95,23.4407,1
65,125,518.67,642.15,1579.84,1403.54,14.62,21.61,554.45,2388.06,9057.45,1.3,47.42,521.97,2388.08,8141.11,8.4163,0.03,393,2388,100.0,39.09,23.2909,1
65,126,518.67,642.02,1586.82,1399.33,14.62,21.61,554.59,2388.08,9059.89,1.3,47.3,521.23,2388.06,8138.35,8.4273,0.03,391,2388,100.0,38.89,23.3401,1
65,127,518.67,642.0,1590.6,1406.49,14.62,21.61,553.96,2388.05,9057.24,1.3,47.22,521.68,2388.03,8145.91,8.4606,0.03,393,2388,100.0,38.75,23.2418,1
65,128,518.67,642.36,1580.99,1410.78,14.62,21.61,553.4,2388.12,9057.56,1.3,47.34,521.92,2387.98,8142.15,8.4065,0.03,393,2388,100.0,38.84,23.329,1
65,129,518.67,642.63,1584.06,1401.57,14.62,21.61,554.52,2388.02,9060.17,1.3,47.31,521.94,2388.05,8139.31,8.4468,0.03,393,2388,100.0,39.09,23.1443,1
65,130,518.67,642.91,1588.31,1402.05,14.62,21.61,553.71,2388.02,9051.63,1.3,47.34,522.32,2388.05,8141.55,8.4122,0.03,392,2388,100.0,38.97,23.3831,1
65,131,518.67,642.18,1592.47,1407.39,14.62,21.61,553.39,2388.07,9055.4,1.3,47.36,521.84,2388.04,8132.13,8.4168,0.03,391,2388,100.0,38.81,23.4061,1
65,132,518.67,642.37,1585.75,1394.15,14.62,21.61,553.6,2388.06,9051.49,1.3,47.21,522.01,2388.03,8141.42,8.427,0.03,394,2388,100.0,38.85,23.2606,1
65,133,518.67,642.52,1590.51,1406.49,14.62,21.61,554.0,2388.08,9061.97,1.3,47.37,521.89,2388.06,8139.07,8.4133,0.03,393,2388,100.0,39.06,23.3616,1
65,134,518.67,642.3,1593.33,1403.36,14.62,21.61,553.95,2388.08,9050.65,1.3,47.42,521.65,2388.12,8136.23,8.4519,0.03,392,2388,100.0,38.95,23.4429,1
65,135,518.67,642.45,1589.69,1415.32,14.62,21.61,553.34,2388.02,9057.83,1.3,47.13,521.95,2388.11,8131.13,8.4143,0.03,393,2388,100.0,39.05,23.3853,1
65,136,518.67,642.38,1589.57,1400.44,14.62,21.61,553.51,2388.05,9057.5,1.3,47.6,521.73,2388.12,8137.84,8.4245,0.03,393,2388,100.0,39.13,23.3579,1
65,137,518.67,642.36,1586.43,1407.16,14.62,21.61,554.21,2388.05,9061.98,1.3,47.43,521.46,2388.09,8134.41,8.439,0.03,393,2388,100.0,38.8,23.341,1
65,138,518.67,642.22,1593.23,1394.88,14.62,21.61,554.63,2388.05,9051.52,1.3,47.44,521.58,2388.04,8134.31,8.4399,0.03,392,2388,100.0,38.79,23.2845,1
65,139,518.67,642.2,1597.28,1397.79,14.62,21.61,554.0,2388.04,9055.95,1.3,47.44,521.91,2387.99,8132.5,8.4522,0.03,392,2388,100.0,38.82,23.5072,1
65,140,518.67,642.33,1588.11,1402.89,14.62,21.61,553.52,2388.05,9054.79,1.3,47.38,521.92,2388.1,8136.1,8.417,0.03,394,2388,100.0,39.1,23.3652,1
65,141,518.67,642.58,1580.65,1404.0,14.62,21.61,553.6,2388.04,9057.33,1.3,47.49,521.67,2388.05,8135.51,8.4491,0.03,392,2388,100.0,38.96,23.3713,1
65,142,518.67,642.12,1590.13,1407.86,14.62,21.61,553.61,2388.08,9055.9,1.3,47.21,521.6,2388.05,8133.56,8.4439,0.03,392,2388,100.0,38.95,23.3392,1
65,143,518.67,642.46,1592.25,1405.96,14.62,21.61,553.84,2388.01,9046.56,1.3,47.39,522.23,2388.1,8133.02,8.4246,0.03,392,2388,100.0,38.91,23.3033,1
65,144,518.67,642.54,1587.3,1400.55,14.62,21.61,554.09,2388.06,9063.68,1.3,47.29,521.8,2388.06,8137.71,8.4561,0.03,393,2388,100.0,38.87,23.377,1
65,145,518.67,642.67,1581.24,1404.2,14.62,21.61,554.25,2388.03,9066.72,1.3,47.28,521.39,2388.03,8135.37,8.4364,0.03,393,2388,100.0,39.05,23.2418,1
65,146,518.67,642.81,1582.5,1406.88,14.62,21.61,553.24,2388.08,9059.34,1.3,47.46,521.73,2388.07,8139.89,8.4152,0.03,395,2388,100.0,39.08,23.4257,1
65,147,518.67,642.65,1599.85,1406.62,14.62,21.61,553.58,2388.12,9063.2,1.3,47.4,521.51,2388.15,8139.41,8.4049,0.03,392,2388,100.0,38.96,23.2306,1
65,148,518.67,642.2,1590.74,1410.25,14.62,21.61,553.87,2388.13,9061.96,1.3,47.43,521.98,2388.15,8144.56,8.4405,0.03,394,2388,100.0,38.88,23.2396,1
65,149,518.67,642.34,1589.92,1396.22,14.62,21.61,553.81,2388.06,9057.14,1.3,47.35,521.81,2388.04,8140.32,8.4394,0.03,394,2388,100.0,38.81,23.3665,1
65,150,518.67,642.71,1589.38,1405.25,14.62,21.61,553.86,2388.0,9055.79,1.3,47.36,521.49,2388.03,8131.52,8.4075,0.03,392,2388,100.0,38.73,23.2844,1
65,151,518.67,642.54,1589.42,1409.62,14.62,21.61,554.33,2388.09,9056.56,1.3,47.41,522.18,2388.1,8135.87,8.4563,0.03,392,2388,100.0,38.89,23.2471,1
65,152,518.67,642.67,1582.57,1408.28,14.62,21.61,553.98,2388.09,9059.73,1.3,47.52,522.32,2388.02,8139.37,8.4135,0.03,393,2388,100.0,38.81,23.3938,1
65,153,518.67,642.8,1590.4,1407.19,14.62,21.61,553.47,2388.07,9053.03,1.3,47.62,521.91,2388.05,8133.58,8.4249,0.03,392,2388,100.0,38.91,23.1971,1
65,154,518.67,642.48,1592.88,1397.15,14.62,21.61,553.99,2388.13,9056.65,1.3,47.44,521.42,2388.07,8135.14,8.4168,0.03,393,2388,100.0,38.96,23.3086,1
65,155,518.67,642.24,1591.5,1402.22,14.62,21.61,554.2,2388.07,9054.4,1.3,47.52,521.91,2388.04,8134.87,8.4245,0.03,393,2388,100.0,38.98,23.3711,1
65,156,518.67,642.63,1585.36,1402.52,14.62,21.61,553.7,2388.09,9054.46,1.3,47.43,521.13,2388.09,8131.32,8.4581,0.03,392,2388,100.0,38.84,23.2369,1
65,157,518.67,642.42,1582.65,1409.84,14.62,21.61,553.68,2388.12,9053.85,1.3,47.56,521.92,2388.13,8134.0,8.4246,0.03,392,2388,100.0,38.87,23.2625,1
65,158,518.67,642.17,1593.17,1410.74,14.62,21.61,553.91,2388.14,9048.05,1.3,47.56,521.78,2388.13,8132.63,8.4341,0.03,393,2388,100.0,38.89,23.2027,1
65,159,518.67,642.72,1585.43,1410.21,14.62,21.61,553.02,2388.04,9058.85,1.3,47.52,521.6,2388.09,8136.93,8.4318,0.03,395,2388,100.0,38.79,23.3923,1
65,160,518.67,642.2,1584.06,1407.01,14.62,21.61,553.45,2388.12,9054.71,1.3,47.42,521.65,2388.05,8138.17,8.408,0.03,392,2388,100.0,39.02,23.2984,1
65,161,518.67,642.46,1595.98,1398.82,14.62,21.61,554.05,2388.07,9061.51,1.3,47.47,521.23,2388.13,8140.51,8.4138,0.03,392,2388,100.0,38.87,23.3415,1
65,162,518.67,642.81,1589.17,1406.12,14.62,21.61,553.04,2388.11,9048.56,1.3,47.36,521.5,2388.07,8131.54,8.4472,0.03,393,2388,100.0,39.07,23.3098,1
65,163,518.67,642.42,1596.82,1407.63,14.62,21.61,553.97,2388.07,9048.07,1.3,47.43,521.2,2388.11,8140.24,8.4415,0.03,393,2388,100.0,38.81,23.3249,1
65,164,518.67,642.55,1591.79,1405.07,14.62,21.61,553.16,2388.09,9051.39,1.3,47.61,521.57,2388.1,8135.34,8.4442,0.03,392,2388,100.0,38.87,23.4109,1
65,165,518.67,642.19,1593.4,1400.64,14.62,21.61,553.18,2388.11,9058.61,1.3,47.24,521.74,2388.15,8135.13,8.4149,0.03,392,2388,100.0,38.78,23.2954,1
65,166,518.67,642.94,1592.27,1409.45,14.62,21.61,553.81,2388.12,9048.81,1.3,47.61,521.56,2388.1,8133.65,8.4521,0.03,392,2388,100.0,38.95,23.2452,1
65,167,518.67,642.7,1593.21,1410.17,14.62,21.61,553.15,2388.06,9060.46,1.3,47.56,521.8,2388.06,8133.46,8.4556,0.03,392,2388,100.0,38.75,23.3218,1
65,168,518.67,642.34,1586.88,1401.87,14.62,21.61,552.95,2388.02,9053.5,1.3,47.59,521.52,2388.11,8132.3,8.4709,0.03,393,2388,100.0,38.81,23.2947,1
65,169,518.67,643.01,1588.73,1409.94,14.62,21.61,552.82,2388.07,9058.34,1.3,47.64,521.15,2388.11,8137.78,8.4341,0.03,393,2388,100.0,38.77,23.2235,1
65,170,518.67,642.4,1591.24,1412.97,14.62,21.61,553.52,2388.14,9063.05,1.3,47.43,521.4,2388.13,8133.68,8.4414,0.03,393,2388,100.0,39.0,23.2512,1
65,171,518.67,643.05,1583.08,1403.09,14.62,21.61,553.57,2388.13,9061.4,1.3,47.62,521.54,2388.15,8134.78,8.4606,0.03,393,2388,100.0,38.79,23.3488,1
65,172,518.67,642.91,1592.33,1410.44,14.62,21.61,553.87,2388.12,9062.33,1.3,47.8,521.33,2388.14,8134.77,8.4216,0.03,393,2388,100.0,38.78,23.3526,1
65,173,518.67,642.71,1589.95,1408.64,14.62,21.61,553.68,2388.06,9054.17,1.3,47.65,520.76,2388.11,8130.34,8.454,0.03,394,2388,100.0,38.85,23.3111,1
65,174,518.67,642.91,1585.67,1410.47,14.62,21.61,552.75,2388.14,9061.36,1.3,47.62,521.51,2388.1,8136.32,8.4385,0.03,393,2388,100.0,38.75,23.2959,1
65,175,518.67,642.78,1591.05,1407.47,14.62,21.61,553.5,2388.2,9061.89,1.3,47.67,521.64,2388.09,8135.47,8.4541,0.03,393,2388,100.0,38.78,23.3293,1
65,176,518.67,642.84,1591.02,1407.55,14.62,21.61,552.95,2388.12,9057.37,1.3,47.5,521.57,2388.14,8133.71,8.4824,0.03,394,2388,100.0,38.88,23.3658,1
65,177,518.67,642.76,1588.65,1412.63,14.62,21.61,553.33,2388.15,9053.42,1.3,47.59,521.51,2388.1,8135.76,8.4143,0.03,392,2388,100.0,38.79,23.2209,1
65,178,518.67,643.06,1588.67,1406.75,14.62,21.61,553.38,2388.06,9054.27,1.3,47.77,521.33,2388.09,8132.7,8.4495,0.03,394,2388,100.0,38.73,23.2845,1
65,179,518.67,642.83,1590.97,1412.12,14.62,21.61,553.55,2388.13,9059.51,1.3,47.44,521.57,2388.06,8135.23,8.4237,0.03,393,2388,100.0,38.75,23.1725,1
65,180,518.67,642.43,1595.06,1406.27,14.62,21.61,552.95,2388.12,9059.52,1.3,47.52,521.47,2388.11,8132.69,8.4305,0.03,392,2388,100.0,38.82,23.2313,1
65,181,518.67,642.26,1586.05,1413.13,14.62,21.61,553.42,2388.13,9055.6,1.3,47.57,520.74,2388.15,8139.69,8.4106,0.03,394,2388,100.0,38.77,23.2438,1
65,182,518.67,642.73,1590.9,1416.15,14.62,21.61,553.57,2388.15,9054.67,1.3,47.64,521.32,2388.15,8132.79,8.4517,0.03,393,2388,100.0,38.75,23.2459,1
65,183,518.67,642.75,1591.7,1413.94,14.62,21.61,553.91,2388.09,9055.29,1.3,47.71,521.12,2388.15,8133.0,8.4599,0.03,392,2388,100.0,38.86,23.3065,1
65,184,518.67,642.69,1591.53,1414.07,14.62,21.61,553.46,2388.09,9054.13,1.3,47.78,521.13,2388.14,8138.29,8.4526,0.03,392,2388,100.0,38.83,23.1555,1
65,185,518.67,642.76,1592.95,1412.57,14.62,21.61,552.57,2388.15,9065.07,1.3,47.82,521.6,2388.1,8133.01,8.452,0.03,392,2388,100.0,38.55,23.1719,1
65,186,518.67,642.4,1585.18,1412.24,14.62,21.61,553.24,2388.07,9057.3,1.3,47.56,521.18,2388.13,8132.41,8.4589,0.03,393,2388,100.0,38.74,23.2415,1
65,187,518.67,643.33,1596.49,1412.78,14.62,21.61,552.97,2388.15,9047.52,1.3,47.74,521.2,2388.11,8135.91,8.431,0.03,392,2388,100.0,38.77,23.2756,1
65,188,518.67,643.01,1587.14,1412.96,14.62,21.61,552.48,2388.16,9059.16,1.3,47.57,521.05,2388.11,8138.38,8.4499,0.03,392,2388,100.0,38.91,23.3009,1
65,189,518.67,642.61,1589.2,1410.23,14.62,21.61,554.13,2388.13,9057.72,1.3,47.56,521.0,2388.14,8135.34,8.4306,0.03,394,2388,100.0,38.86,23.2245,1
65,190,518.67,642.9,1593.02,1413.58,14.62,21.61,553.5,2388.12,9061.31,1.3,47.69,520.53,2388.12,8138.91,8.471,0.03,393,2388,100.0,38.72,23.2999,1
65,191,518.67,642.84,1596.25,1410.96,14.62,21.61,552.53,2388.2,9059.32,1.3,47.78,521.58,2388.17,8133.36,8.444,0.03,393,2388,100.0,38.76,23.1323,1
65,192,518.67,642.84,1585.39,1411.1,14.62,21.61,553.08,2388.14,9050.96,1.3,47.66,521.21,2388.16,8132.84,8.4605,0.03,393,2388,100.0,38.77,23.3366,1
65,193,518.67,643.47,1594.88,1416.24,14.62,21.61,552.82,2388.16,9049.81,1.3,47.77,521.01,2388.2,8131.69,8.476,0.03,395,2388,100.0,38.65,23.2244,1
65,194,518.67,642.46,1588.67,1416.5,14.62,21.61,552.65,2388.15,9060.01,1.3,47.54,521.06,2388.19,8134.33,8.4367,0.03,392,2388,100.0,38.86,23.3064,1
65,195,518.67,642.86,1598.34,1412.74,14.62,21.61,552.97,2388.16,9058.44,1.3,47.66,521.0,2388.21,8133.38,8.4731,0.03,394,2388,100.0,38.77,23.273,1
66,1,518.67,641.95,1575.8,1399.51,14.62,21.61,554.89,2388.02,9060.68,1.3,47.32,522.22,2388.02,8149.15,8.364,0.03,392,2388,100.0,39.17,23.323,1
66,2,518.67,641.86,1573.88,1394.83,14.62,21.61,554.36,2388.0,9058.88,1.3,47.13,522.5,2388.02,8147.55,8.3973,0.03,390,2388,100.0,38.92,23.3749,1
66,3,518.67,642.12,1586.56,1394.62,14.62,21.6,554.47,2387.95,9058.67,1.3,47.01,522.58,2388.04,8141.47,8.3865,0.03,392,2388,100.0,39.14,23.5348,1
66,4,518.67,642.5,1582.47,1400.46,14.62,21.61,555.45,2387.94,9071.77,1.3,47.0,522.66,2388.02,8148.09,8.3862,0.03,392,2388,100.0,39.04,23.4105,1
66,5,518.67,642.21,1588.43,1401.52,14.62,21.61,554.99,2387.98,9059.63,1.3,47.11,522.93,2388.02,8141.14,8.4139,0.03,393,2388,100.0,39.13,23.4361,1
66,6,518.67,641.92,1580.51,1392.28,14.62,21.6,554.32,2388.01,9060.78,1.3,47.23,522.37,2388.0,8152.08,8.3865,0.03,392,2388,100.0,39.02,23.4526,1
66,7,518.67,642.05,1583.46,1400.08,14.62,21.61,555.01,2387.97,9064.9,1.3,46.98,522.32,2388.0,8146.83,8.3816,0.03,391,2388,100.0,39.17,23.3466,1
66,8,518.67,641.96,1586.69,1389.33,14.62,21.61,554.84,2388.03,9055.19,1.3,47.24,522.34,2387.95,8142.65,8.3534,0.03,391,2388,100.0,39.07,23.4222,1
66,9,518.67,641.45,1586.12,1396.18,14.62,21.61,554.12,2388.0,9062.31,1.3,47.13,522.47,2387.97,8146.62,8.3894,0.03,390,2388,100.0,39.21,23.4636,1
66,10,518.67,641.9,1585.63,1394.04,14.62,21.61,554.5,2387.96,9060.69,1.3,47.14,521.99,2387.98,8150.19,8.3877,0.03,391,2388,100.0,39.0,23.4465,1
66,11,518.67,642.3,1587.56,1401.55,14.62,21.61,554.7,2388.06,9052.7,1.3,47.42,522.64,2387.96,8142.34,8.3865,0.03,392,2388,100.0,39.1,23.4632,1
66,12,518.67,642.34,1574.99,1387.88,14.62,21.61,554.02,2388.01,9059.73,1.3,47.23,522.55,2388.0,8140.17,8.4114,0.03,392,2388,100.0,39.07,23.377,1
66,13,518.67,641.98,1592.11,1401.37,14.62,21.61,555.04,2388.02,9055.58,1.3,47.25,522.28,2388.0,8146.95,8.3932,0.03,391,2388,100.0,38.84,23.3575,1
66,14,518.67,642.14,1575.79,1400.27,14.62,21.61,554.75,2387.98,9059.68,1.3,47.1,522.87,2388.02,8137.84,8.3684,0.03,391,2388,100.0,38.83,23.4122,1
66,15,518.67,641.95,1575.5,1405.97,14.62,21.61,554.6,2387.96,9060.25,1.3,47.19,521.94,2387.96,8144.59,8.3673,0.03,390,2388,100.0,39.05,23.4141,1
66,16,518.67,642.18,1585.0,1400.97,14.62,21.61,555.17,2388.02,9064.4,1.3,47.05,522.01,2387.99,8142.77,8.4087,0.03,392,2388,100.0,39.11,23.5625,1
66,17,518.67,641.51,1572.5,1392.22,14.62,21.61,555.38,2387.99,9063.49,1.3,47.12,522.52,2388.03,8150.02,8.4211,0.03,392,2388,100.0,38.95,23.337,1
66,18,518.67,642.26,1586.32,1396.5,14.62,21.61,554.21,2388.04,9069.28,1.3,47.21,522.23,2388.02,8147.8,8.3958,0.03,392,2388,100.0,38.85,23.3998,1
66,19,518.67,642.32,1578.71,1399.15,14.62,21.61,554.7,2387.94,9063.0,1.3,47.23,522.88,2387.99,8138.96,8.3771,0.03,390,2388,100.0,39.06,23.4358,1
66,20,518.67,642.55,1584.24,1400.15,14.62,21.61,554.35,2387.98,9056.48,1.3,47.15,522.41,2387.94,8143.65,8.3838,0.03,390,2388,100.0,39.0,23.3826,1
66,21,518.67,642.01,1589.8,1399.45,14.62,21.61,555.22,2387.97,9062.82,1.3,47.23,522.17,2387.97,8146.4,8.3944,0.03,392,2388,100.0,39.15,23.3802,1
66,22,518.67,642.73,1575.48,1392.64,14.62,21.61,554.41,2388.03,9071.43,1.3,47.18,522.32,2387.96,8143.58,8.4123,0.03,391,2388,100.0,39.02,23.3996,1
66,23,518.67,642.35,1585.73,1400.02,14.62,21.61,554.23,2387.97,9061.07,1.3,47.05,522.47,2387.99,8147.43,8.3719,0.03,392,2388,100.0,39.19,23.4743,1
66,24,518.67,642.46,1580.09,1401.37,14.62,21.61,554.41,2388.0,9069.73,1.3,47.18,521.43,2387.93,8146.36,8.4159,0.03,391,2388,100.0,39.2,23.4787,1
66,25,518.67,642.44,1583.31,1396.61,14.62,21.61,554.35,2388.02,9058.84,1.3,47.05,522.22,2387.96,8143.42,8.3611,0.03,390,2388,100.0,38.96,23.4296,1
66,26,518.67,641.89,1583.83,1392.91,14.62,21.61,554.33,2388.04,9062.14,1.3,47.06,521.96,2387.98,8144.66,8.3803,0.03,391,2388,100.0,39.15,23.3999,1
66,27,518.67,642.51,1583.43,1396.32,14.62,21.61,554.82,2387.99,9064.79,1.3,47.21,522.03,2388.0,8146.84,8.369,0.03,391,2388,100.0,39.03,23.4244,1
